gender,Partner,tenure,PhoneService,PaperlessBilling,MonthlyCharges,Churn
Male,No,60,Yes,Yes,71.75,No
Male,Yes,23,No,Yes,30.35,No
Male,No,39,No,No,54.85,No
Male,Yes,15,Yes,Yes,19.5,No
Male,Yes,53,Yes,Yes,103.85,Yes
Male,Yes,24,Yes,No,24.2,No
Female,Yes,37,Yes,No,19.35,No
Female,Yes,5,Yes,Yes,83.6,Yes
Female,Yes,50,Yes,Yes,100.65,No
Female,No,54,Yes,Yes,94.1,No
Female,No,3,Yes,Yes,74.55,No
Male,No,68,Yes,No,108.45,Yes
Male,No,5,Yes,No,56.15,No
Male,No,33,Yes,No,20.35,No
Female,No,41,Yes,Yes,80.55,No
Female,Yes,34,No,No,61.25,No
Female,Yes,13,Yes,Yes,20.45,No
Female,No,20,Yes,Yes,18.9,No
Female,No,51,Yes,No,19.6,No
Female,Yes,3,Yes,Yes,91.5,Yes
Female,No,41,Yes,No,45.2,No
Female,No,13,Yes,No,19.45,No
Male,Yes,35,Yes,No,25.45,No
Male,Yes,12,Yes,No,80.85,Yes
Male,No,4,Yes,Yes,94.9,No
Female,No,43,No,Yes,49.05,Yes
Female,Yes,12,No,Yes,29.3,No
Male,Yes,68,Yes,Yes,105.3,Yes
Male,No,25,Yes,Yes,88.95,Yes
Female,No,7,Yes,No,20.25,No
Male,Yes,66,Yes,Yes,110.85,Yes
Female,Yes,53,Yes,No,110.5,No
Male,No,63,Yes,Yes,109.4,No
Female,Yes,70,Yes,Yes,114.2,Yes
Male,Yes,27,No,No,36.5,Yes
Female,No,1,Yes,No,70.75,Yes
Female,No,5,Yes,No,19.95,No
Female,Yes,37,Yes,No,19.6,No
Male,No,3,No,Yes,40.15,Yes
Female,No,12,Yes,Yes,76.6,No
Female,Yes,38,Yes,No,19.6,No
Female,No,9,Yes,Yes,85.3,No
Male,Yes,13,Yes,Yes,65.85,No
Male,Yes,29,Yes,Yes,94.45,Yes
Female,Yes,47,Yes,No,20.05,No
Male,Yes,61,Yes,No,99.4,No
Male,No,16,Yes,No,20,No
Female,Yes,41,Yes,No,78.45,No
Female,No,43,Yes,Yes,25.1,No
Female,Yes,36,Yes,Yes,97.35,Yes
Female,No,6,Yes,Yes,55,No
Female,No,58,Yes,Yes,71.1,No
Male,No,19,Yes,Yes,61.55,No
Male,Yes,11,Yes,Yes,45.9,No
Female,No,39,No,Yes,40.3,No
Female,No,8,Yes,Yes,87.1,No
Female,No,26,Yes,Yes,49.5,No
Female,No,53,Yes,Yes,73.8,No
Female,Yes,70,Yes,Yes,19.2,No
Male,No,1,No,Yes,45.3,Yes
Male,No,59,Yes,No,25,No
Male,No,2,Yes,No,94.95,Yes
Male,No,7,No,No,35.3,No
Female,No,12,Yes,Yes,44.55,Yes
Male,Yes,59,Yes,No,76.75,No
Male,Yes,61,Yes,Yes,81,No
Male,Yes,72,Yes,Yes,105.55,No
Female,Yes,13,Yes,No,18.8,No
Female,Yes,64,Yes,No,24.9,No
Male,Yes,1,No,Yes,23.45,Yes
Female,No,10,Yes,No,64.9,No
Female,Yes,65,Yes,No,61.35,No
Female,Yes,62,Yes,No,113.95,No
Female,Yes,55,Yes,Yes,90.15,No
Female,Yes,25,Yes,No,54.1,No
Male,No,1,No,No,29.7,Yes
Male,No,1,Yes,Yes,49.8,No
Female,Yes,59,Yes,No,101.1,Yes
Male,Yes,64,Yes,Yes,24.4,No
Male,Yes,36,Yes,Yes,95,No
Female,No,3,Yes,Yes,50.65,Yes
Male,Yes,61,Yes,Yes,69.9,No
Male,No,26,No,Yes,39.95,No
Female,No,1,Yes,Yes,55.4,Yes
Female,Yes,1,Yes,Yes,90.6,Yes
Male,Yes,68,Yes,Yes,103.25,No
Male,Yes,2,Yes,Yes,86.85,Yes
Female,Yes,72,Yes,Yes,94.25,No
Female,Yes,71,No,Yes,47.05,No
Male,No,57,Yes,No,20.55,No
Male,No,4,Yes,Yes,19.65,No
Female,No,1,Yes,Yes,70.2,No
Male,Yes,72,Yes,No,81,No
Male,Yes,21,Yes,Yes,75.9,No
Female,Yes,71,Yes,No,24.7,No
Female,Yes,29,Yes,Yes,99.05,Yes
Female,No,69,Yes,No,110.25,No
Female,Yes,64,Yes,Yes,85,No
Male,No,16,Yes,No,19.75,No
Female,No,4,Yes,No,23.9,No
Female,No,52,Yes,Yes,111.25,Yes
Male,No,2,Yes,Yes,55.1,Yes
Male,No,1,Yes,No,19.95,No
Male,No,18,No,No,25.15,No
Female,No,2,Yes,No,54.15,No
Female,Yes,19,Yes,Yes,59.8,No
Female,No,40,Yes,No,83.85,No
Female,Yes,66,Yes,Yes,104.9,No
Male,No,21,Yes,No,75.3,No
Male,No,8,Yes,Yes,66.65,No
Female,Yes,72,Yes,Yes,109.5,No
Female,No,48,Yes,Yes,73.85,No
Male,No,69,Yes,Yes,19.3,No
Male,No,72,Yes,Yes,118.2,No
Female,No,14,Yes,No,51.45,No
Male,No,6,Yes,No,59.45,No
Female,Yes,8,Yes,No,19.5,No
Female,No,17,Yes,No,19.55,No
Male,No,65,Yes,No,93.55,No
Female,Yes,57,Yes,Yes,59.3,No
Male,Yes,13,Yes,Yes,102.25,Yes
Male,No,19,Yes,Yes,95.9,Yes
Female,Yes,56,Yes,No,109.8,No
Female,Yes,14,Yes,Yes,78.1,No
Male,Yes,52,No,Yes,39.9,No
Female,No,58,Yes,Yes,64.9,No
Female,No,47,Yes,Yes,95.05,Yes
Female,No,67,No,Yes,53.4,No
Male,No,2,No,Yes,24.9,No
Male,No,6,Yes,No,44.7,No
Male,Yes,71,Yes,Yes,114,No
Female,Yes,46,Yes,No,20.25,No
Female,No,5,Yes,No,53.85,Yes
Male,Yes,67,Yes,No,83.85,No
Male,No,3,Yes,No,20.2,No
Female,No,3,Yes,No,19.95,No
Male,Yes,52,Yes,Yes,104.2,Yes
Female,Yes,42,Yes,Yes,50.25,Yes
Male,Yes,50,Yes,Yes,20.35,No
Male,Yes,23,Yes,Yes,90,No
Female,Yes,67,No,No,54.2,No
Female,No,25,Yes,Yes,99.5,Yes
Female,Yes,39,Yes,No,99.1,No
Female,No,69,Yes,Yes,66.9,No
Female,No,1,No,No,25.85,No
Male,No,32,Yes,No,91.05,No
Female,No,9,Yes,No,71,Yes
Female,No,16,Yes,Yes,93.2,Yes
Male,Yes,60,Yes,Yes,20.95,No
Female,Yes,72,Yes,Yes,109.2,No
Male,Yes,5,Yes,No,19.35,Yes
Female,No,26,Yes,Yes,85.8,No
Male,No,3,Yes,No,19.85,Yes
Male,No,2,Yes,Yes,19.65,No
Female,No,2,Yes,No,20.5,No
Female,No,36,Yes,Yes,89.65,No
Male,No,7,Yes,No,74.35,No
Female,Yes,60,No,Yes,49.45,No
Female,Yes,19,Yes,Yes,89.1,No
Male,Yes,45,Yes,No,75.15,No
Male,No,4,Yes,Yes,70.65,No
Female,Yes,31,Yes,Yes,104.2,Yes
Male,Yes,47,Yes,No,90.05,No
Male,No,1,Yes,Yes,79.25,Yes
Female,No,1,Yes,Yes,44.9,Yes
Female,No,1,Yes,No,19.4,No
Female,Yes,59,Yes,Yes,88.75,No
Male,Yes,10,Yes,Yes,70.1,Yes
Male,No,35,Yes,No,91,No
Male,No,4,No,Yes,29.65,Yes
Male,Yes,32,Yes,Yes,90.8,No
Male,No,43,Yes,Yes,77.85,Yes
Male,No,4,Yes,No,54.3,Yes
Female,Yes,54,Yes,Yes,18.95,No
Female,No,11,Yes,Yes,95.15,Yes
Female,No,66,Yes,Yes,102.4,No
Male,Yes,61,Yes,Yes,99.9,No
Male,Yes,72,Yes,No,88.7,No
Male,Yes,44,No,Yes,54.3,No
Male,No,41,Yes,Yes,55.7,No
Male,Yes,50,Yes,Yes,103.95,No
Male,Yes,47,Yes,Yes,110.85,Yes
Male,Yes,8,Yes,No,20.15,No
Male,No,18,Yes,No,20.05,No
Male,Yes,72,Yes,Yes,91.95,No
Male,No,1,Yes,No,80.5,Yes
Female,No,42,Yes,No,55.65,No
Female,No,18,Yes,Yes,74.7,No
Female,No,13,Yes,Yes,104.15,No
Female,Yes,68,Yes,Yes,83.65,No
Male,No,4,Yes,Yes,72.2,Yes
Male,No,69,Yes,Yes,110.05,No
Male,No,17,Yes,No,51.5,Yes
Male,Yes,25,Yes,No,25.5,No
Male,No,43,Yes,Yes,89.55,Yes
Female,Yes,59,Yes,No,19.5,No
Female,No,5,Yes,No,80.7,No
Male,Yes,21,Yes,No,77.5,Yes
Female,Yes,69,Yes,Yes,105.1,No
Male,No,13,No,Yes,25.15,No
Male,Yes,42,Yes,Yes,95.25,Yes
Male,Yes,52,Yes,Yes,95.65,No
Male,No,46,Yes,No,85,Yes
Male,Yes,61,Yes,Yes,80.8,No
Male,No,29,No,Yes,24.85,No
Female,No,25,Yes,Yes,54.75,No
Female,Yes,5,Yes,Yes,85.75,Yes
Male,No,15,No,No,50.75,No
Female,Yes,19,Yes,No,20.15,No
Male,No,44,Yes,No,20.05,No
Female,No,6,Yes,Yes,98.25,Yes
Male,Yes,58,Yes,No,71.6,No
Male,Yes,62,Yes,Yes,81.45,No
Female,Yes,70,No,Yes,58.4,No
Female,No,1,No,Yes,25.7,Yes
Male,Yes,10,No,No,53.7,No
Male,No,26,Yes,Yes,19.6,No
Male,No,66,Yes,No,89.4,No
Female,Yes,7,Yes,Yes,69,Yes
Male,Yes,51,Yes,No,84.2,No
Male,Yes,72,Yes,Yes,106.1,No
Male,No,65,Yes,No,25.75,No
Male,No,2,Yes,No,46.05,Yes
Male,No,70,Yes,No,64.95,No
Male,Yes,72,Yes,Yes,85.45,No
Female,Yes,1,Yes,No,20.05,No
Female,Yes,1,Yes,Yes,76.4,Yes
Female,No,5,Yes,Yes,100.5,Yes
Male,No,3,Yes,No,20.7,No
Male,No,58,Yes,Yes,25.3,No
Male,Yes,22,No,No,40.05,Yes
Male,Yes,33,Yes,Yes,100.6,No
Male,No,1,Yes,No,69.95,Yes
Male,Yes,54,Yes,No,74,No
Male,Yes,72,Yes,Yes,99.4,No
Male,No,1,Yes,Yes,93.3,Yes
Male,No,3,Yes,Yes,49.15,Yes
Female,Yes,72,Yes,No,107.45,No
Female,Yes,72,Yes,Yes,83.6,No
Male,Yes,54,Yes,Yes,99.05,No
Female,Yes,59,Yes,Yes,80.1,No
Male,No,54,Yes,Yes,65.3,No
Male,No,60,Yes,Yes,89.55,No
Female,Yes,60,No,No,60.8,No
Male,No,3,Yes,No,74.5,No
Female,Yes,69,Yes,No,99.15,No
Female,Yes,1,Yes,No,19.25,No
Male,Yes,50,No,Yes,39.45,No
Female,No,56,No,Yes,44.85,No
Female,Yes,60,Yes,Yes,97.2,No
Male,Yes,69,Yes,Yes,110.55,No
Female,No,1,No,No,35.05,Yes
Female,No,1,Yes,Yes,73,Yes
Female,Yes,3,Yes,Yes,19.9,No
Male,Yes,60,Yes,No,76.95,No
Female,No,13,No,No,35.4,No
Male,Yes,62,Yes,No,20.45,No
Female,No,45,Yes,No,96.75,No
Female,No,25,No,No,54.2,No
Male,No,44,Yes,No,100.1,No
Female,No,2,Yes,Yes,45.25,No
Male,No,33,Yes,Yes,83.85,Yes
Female,No,1,Yes,Yes,70.1,Yes
Female,No,22,Yes,No,20.85,No
Female,No,35,No,Yes,33.45,No
Female,Yes,29,Yes,No,20.2,No
Male,Yes,27,Yes,Yes,85.9,No
Male,No,54,Yes,Yes,61,No
Female,No,2,Yes,Yes,70.65,Yes
Male,No,57,Yes,Yes,86.9,No
Male,No,62,Yes,No,69.4,No
Female,Yes,15,Yes,No,20.35,No
Male,No,2,Yes,No,20.35,Yes
Female,Yes,70,Yes,Yes,104.3,No
Female,Yes,21,Yes,Yes,44.95,No
Female,No,23,Yes,Yes,49.45,No
Male,No,6,Yes,No,20.6,No
Male,Yes,4,Yes,No,19.55,No
Female,No,3,Yes,Yes,99,Yes
Female,No,23,Yes,Yes,93.5,No
Male,No,26,No,No,54.55,No
Female,No,8,Yes,No,20.05,No
Male,No,26,Yes,Yes,83.95,Yes
Male,No,2,Yes,Yes,79.45,No
Male,No,67,Yes,No,116.2,Yes
Female,Yes,71,Yes,Yes,93.7,Yes
Female,No,59,Yes,No,79.85,No
Male,Yes,39,Yes,No,100,No
Male,No,21,Yes,No,19.6,No
Male,No,1,Yes,No,19.7,Yes
Female,Yes,48,Yes,No,20.2,No
Female,Yes,31,No,Yes,50.4,No
Female,Yes,64,Yes,No,113.35,No
Male,Yes,46,Yes,Yes,80,No
Female,No,52,Yes,Yes,80.95,No
Female,Yes,67,Yes,Yes,24.9,No
Female,No,67,Yes,No,54.9,No
Female,No,5,Yes,No,75.55,Yes
Female,Yes,71,Yes,No,109.25,No
Female,No,9,Yes,Yes,77.65,Yes
Female,No,26,Yes,Yes,95,Yes
Male,No,71,Yes,Yes,116.3,No
Female,No,32,Yes,No,19.9,No
Female,No,2,Yes,No,70.35,No
Female,Yes,71,Yes,No,25.6,No
Female,No,60,No,Yes,44.45,No
Female,No,55,Yes,Yes,100.15,No
Male,No,54,Yes,Yes,105.4,Yes
Male,No,2,Yes,Yes,95.85,Yes
Female,No,6,Yes,Yes,73.85,No
Female,Yes,48,Yes,Yes,70.1,No
Male,Yes,63,Yes,No,25.25,No
Male,No,1,Yes,Yes,79.15,Yes
Male,No,12,Yes,No,21.05,No
Male,Yes,54,No,Yes,24.95,No
Female,Yes,30,Yes,Yes,64.5,No
Female,Yes,30,Yes,No,19.65,Yes
Female,No,4,Yes,Yes,79,Yes
Female,No,40,Yes,Yes,105.95,No
Female,Yes,9,Yes,Yes,75.85,No
Female,Yes,17,Yes,No,91.85,Yes
Female,No,62,No,Yes,43.6,No
Male,No,28,Yes,Yes,91.25,No
Female,No,70,Yes,No,89.75,No
Female,No,46,Yes,Yes,104.4,No
Female,Yes,23,Yes,No,90.15,No
Male,Yes,47,No,No,40.3,No
Male,Yes,68,Yes,Yes,105.25,No
Female,No,60,Yes,Yes,106,Yes
Female,No,67,Yes,Yes,104,No
Female,No,14,Yes,Yes,69.65,No
Male,Yes,57,Yes,Yes,74.3,No
Female,Yes,55,Yes,No,100.9,No
Male,No,1,Yes,Yes,20.25,No
Male,No,1,Yes,Yes,49.9,Yes
Male,No,23,Yes,Yes,96.9,No
Female,No,13,Yes,Yes,100.35,Yes
Male,Yes,47,Yes,Yes,104.1,No
Male,No,38,Yes,No,20.1,No
Female,Yes,38,Yes,Yes,74.95,Yes
Female,No,2,Yes,Yes,56.55,No
Male,Yes,1,Yes,Yes,49.25,Yes
Male,Yes,15,Yes,Yes,68.6,No
Female,No,26,Yes,Yes,69.05,No
Female,Yes,35,Yes,No,19.7,No
Male,No,3,Yes,Yes,20.05,No
Male,Yes,50,Yes,No,103.7,Yes
Male,Yes,42,Yes,Yes,94.4,No
Male,Yes,10,Yes,Yes,54.95,No
Female,Yes,61,Yes,No,93.7,No
Female,No,68,Yes,No,110.25,No
Male,No,10,Yes,Yes,98.9,No
Male,Yes,65,Yes,No,89.75,Yes
Female,Yes,72,Yes,Yes,80.45,No
Male,Yes,55,Yes,No,79.4,No
Female,No,1,Yes,Yes,20.3,Yes
Female,No,7,Yes,No,62.8,No
Female,No,2,Yes,Yes,74.9,No
Female,No,9,Yes,Yes,74.85,No
Male,No,27,Yes,Yes,25.85,No
Male,Yes,7,Yes,Yes,101.95,Yes
Female,Yes,64,Yes,Yes,68.3,No
Male,No,70,No,No,48.4,No
Male,No,2,Yes,Yes,94,Yes
Male,No,67,Yes,Yes,105.05,No
Female,No,45,Yes,Yes,89.3,Yes
Female,No,24,Yes,No,25.15,No
Male,Yes,4,Yes,No,19.5,No
Male,Yes,44,Yes,Yes,92.95,No
Female,Yes,72,Yes,Yes,20.7,No
Female,No,1,Yes,Yes,74.3,Yes
Male,No,66,Yes,No,19.35,No
Male,No,1,No,Yes,44.65,Yes
Male,Yes,13,Yes,No,84.05,Yes
Male,No,10,Yes,Yes,80.7,Yes
Male,Yes,65,Yes,Yes,104.35,No
Male,No,1,Yes,No,19.55,No
Male,Yes,38,Yes,No,74.05,No
Male,No,23,No,No,40.1,No
Female,Yes,10,Yes,No,20.1,No
Male,No,4,Yes,Yes,101.7,Yes
Male,Yes,72,Yes,Yes,83.55,No
Female,Yes,35,Yes,No,56.85,No
Female,No,1,Yes,No,20.4,Yes
Female,Yes,58,Yes,No,19.55,No
Male,Yes,70,Yes,Yes,106.15,No
Male,Yes,38,Yes,No,78.95,No
Female,Yes,60,No,Yes,49.75,No
Male,No,26,Yes,Yes,92.4,No
Female,No,8,Yes,No,58.2,No
Male,Yes,41,Yes,Yes,102.6,Yes
Female,Yes,36,Yes,Yes,91.95,No
Male,No,54,Yes,No,65.25,No
Male,Yes,71,Yes,Yes,106,Yes
Female,No,55,Yes,Yes,73.1,No
Female,No,72,Yes,No,59.75,No
Female,No,3,Yes,Yes,55.1,Yes
Female,Yes,54,Yes,Yes,59.8,No
Male,Yes,72,Yes,Yes,116.6,No
Male,No,52,Yes,Yes,109.3,No
Female,No,60,Yes,Yes,101.4,No
Female,No,39,No,Yes,50.65,No
Female,No,15,Yes,No,56.15,No
Male,No,69,Yes,Yes,106.5,Yes
Male,Yes,43,Yes,Yes,19.2,No
Female,No,63,Yes,No,83,No
Male,Yes,2,Yes,No,70.1,No
Female,Yes,72,Yes,Yes,108.3,No
Female,Yes,32,Yes,Yes,91.05,Yes
Male,Yes,40,Yes,No,25.25,No
Female,Yes,58,No,Yes,45.35,No
Male,No,67,No,No,43.9,No
Female,Yes,51,Yes,Yes,77.5,Yes
Male,Yes,31,Yes,Yes,79.3,No
Male,Yes,69,Yes,Yes,84.9,No
Male,Yes,32,Yes,Yes,79.25,No
Female,No,21,Yes,No,71.05,No
Male,No,52,Yes,No,53.75,No
Female,Yes,72,Yes,No,24.25,No
Female,Yes,72,No,Yes,54.2,Yes
Male,Yes,52,No,No,44.25,No
Female,No,41,Yes,No,50.05,No
Male,No,41,Yes,No,20.15,No
Female,No,6,Yes,Yes,69.25,Yes
Male,Yes,67,Yes,Yes,69.35,No
Female,Yes,16,Yes,No,19.35,No
Male,No,17,Yes,No,19.15,No
Male,Yes,35,Yes,No,61,No
Female,Yes,58,Yes,No,20.5,No
Male,No,1,Yes,Yes,50.5,Yes
Male,Yes,52,No,No,50.2,No
Female,No,70,Yes,No,79.6,No
Female,Yes,19,Yes,Yes,24.9,No
Male,No,1,Yes,Yes,74.4,Yes
Female,Yes,35,Yes,Yes,106.9,No
Female,No,32,Yes,Yes,101.35,No
Female,Yes,17,Yes,Yes,55.35,No
Female,Yes,67,Yes,No,50.55,No
Female,No,9,Yes,No,19.5,No
Male,No,31,Yes,Yes,79.45,Yes
Male,No,4,Yes,No,90.65,No
Male,Yes,58,Yes,Yes,89.85,No
Male,No,60,Yes,No,79,No
Male,No,58,Yes,Yes,104.65,Yes
Male,No,1,Yes,No,19.55,No
Female,Yes,27,Yes,No,19.9,No
Male,Yes,66,Yes,Yes,116.25,No
Male,No,15,Yes,Yes,87.75,No
Male,Yes,47,Yes,Yes,100.05,Yes
Female,No,41,Yes,Yes,81.3,No
Male,Yes,59,No,Yes,44.3,No
Female,No,50,Yes,No,70.35,No
Male,Yes,17,No,No,44.45,No
Male,Yes,6,Yes,Yes,49.15,No
Male,Yes,51,No,Yes,29.45,No
Male,No,44,Yes,No,100.55,Yes
Male,Yes,49,Yes,Yes,85.3,No
Male,No,2,Yes,No,95.65,Yes
Male,Yes,59,Yes,Yes,69.1,No
Male,No,50,Yes,Yes,70.35,No
Female,Yes,59,Yes,No,20.6,No
Male,No,18,Yes,No,74.15,No
Male,No,10,Yes,No,75.05,No
Male,Yes,14,Yes,No,44.6,No
Male,No,35,Yes,No,21.45,No
Male,Yes,8,Yes,Yes,43.45,No
Male,Yes,18,Yes,No,20.05,No
Female,Yes,60,Yes,No,94.15,No
Female,No,1,Yes,No,94.4,Yes
Female,No,6,Yes,No,19.55,No
Female,No,19,Yes,Yes,75.9,No
Male,Yes,53,Yes,No,64.15,No
Male,Yes,72,Yes,Yes,109.55,No
Female,Yes,60,Yes,Yes,110.8,No
Female,No,1,Yes,Yes,55,Yes
Female,No,13,Yes,No,53.45,No
Female,Yes,5,Yes,No,69.95,No
Male,No,1,Yes,Yes,101.45,Yes
Male,Yes,13,Yes,No,97,No
Male,No,37,Yes,Yes,90.6,No
Male,Yes,64,Yes,Yes,73.55,No
Female,Yes,5,Yes,No,67.95,Yes
Female,Yes,61,Yes,Yes,94.35,No
Female,No,1,Yes,Yes,69.5,Yes
Male,No,1,Yes,Yes,18.85,Yes
Male,No,26,Yes,No,19.4,No
Female,No,1,Yes,Yes,69.2,Yes
Male,Yes,24,Yes,No,19.75,No
Male,Yes,17,No,No,54.6,No
Female,No,26,No,Yes,29.8,No
Male,No,1,Yes,Yes,69.65,Yes
Male,Yes,40,Yes,No,101.85,Yes
Male,No,52,Yes,Yes,103.05,No
Female,No,1,Yes,Yes,82.3,Yes
Male,No,1,Yes,No,20.3,No
Female,No,21,No,No,35.1,No
Female,Yes,67,Yes,Yes,105.7,No
Female,Yes,44,Yes,No,56.25,No
Male,Yes,70,No,No,60.35,No
Male,No,3,Yes,No,79.25,Yes
Male,Yes,56,Yes,Yes,59.8,No
Female,No,13,Yes,Yes,84.6,Yes
Female,Yes,58,Yes,Yes,93.4,Yes
Female,Yes,42,Yes,Yes,94.2,Yes
Male,Yes,1,No,No,25.05,Yes
Female,Yes,46,Yes,No,99.65,No
Female,Yes,63,Yes,Yes,50.65,No
Male,No,11,Yes,Yes,60.9,No
Male,Yes,15,Yes,Yes,59.65,No
Male,Yes,72,No,Yes,64.7,No
Female,No,29,No,Yes,25.1,Yes
Male,No,1,Yes,No,48.95,Yes
Female,Yes,6,Yes,No,54.85,No
Male,No,1,Yes,No,45.3,Yes
Male,Yes,63,Yes,Yes,91.35,No
Male,No,2,Yes,Yes,85.85,Yes
Female,Yes,18,Yes,No,25.1,No
Female,Yes,43,No,No,34,No
Female,No,15,No,No,45.9,No
Male,No,10,Yes,No,95.2,Yes
Male,Yes,55,Yes,No,20.5,No
Male,No,49,Yes,Yes,100.6,Yes
Male,Yes,6,Yes,Yes,55.3,Yes
Male,Yes,70,Yes,No,20.35,No
Male,No,2,Yes,Yes,74.85,Yes
Male,Yes,63,No,No,36.1,No
Female,No,25,Yes,Yes,65.8,No
Female,No,18,Yes,No,20.35,No
Male,Yes,28,Yes,Yes,105.8,No
Female,No,53,Yes,Yes,96.75,No
Male,No,35,Yes,Yes,102.35,Yes
Male,No,1,No,No,24.4,No
Male,Yes,70,Yes,No,115.65,Yes
Male,No,2,Yes,Yes,79.85,Yes
Female,Yes,26,Yes,Yes,73.05,No
Female,No,34,Yes,No,64.35,No
Female,No,19,Yes,No,20.5,No
Male,No,15,Yes,Yes,76,Yes
Female,Yes,62,Yes,No,54.75,No
Female,No,42,Yes,Yes,104.75,Yes
Female,No,9,Yes,Yes,74.65,Yes
Male,No,24,Yes,Yes,51.15,No
Male,Yes,68,No,Yes,41.95,No
Male,Yes,31,Yes,No,54.35,No
Female,No,1,Yes,Yes,56.25,Yes
Male,Yes,21,Yes,Yes,106.1,Yes
Female,Yes,63,Yes,Yes,96,No
Female,No,2,Yes,Yes,79.75,Yes
Female,Yes,61,No,Yes,61.45,No
Female,No,1,Yes,No,68.65,Yes
Male,No,18,Yes,No,19.65,No
Female,Yes,6,Yes,No,19,No
Female,No,33,Yes,Yes,100,No
Male,No,16,Yes,No,20.25,Yes
Female,Yes,56,Yes,Yes,98.7,No
Male,No,23,Yes,No,19.8,No
Male,No,9,Yes,Yes,73.8,No
Female,Yes,14,Yes,Yes,100.2,Yes
Male,Yes,15,Yes,Yes,74.9,Yes
Male,No,5,Yes,No,20.05,No
Male,Yes,61,Yes,Yes,106.2,No
Male,Yes,70,Yes,Yes,116.55,No
Male,No,15,Yes,Yes,99.7,No
Male,Yes,8,Yes,No,19.7,No
Female,Yes,8,Yes,No,19.5,No
Female,No,4,No,Yes,29.15,No
Female,No,34,Yes,No,55,No
Male,Yes,68,Yes,Yes,90.8,No
Female,Yes,45,No,No,51,No
Female,No,9,Yes,Yes,90.1,No
Female,No,22,Yes,Yes,59.05,No
Female,No,2,Yes,No,20.3,No
Male,Yes,70,Yes,No,72.95,No
Female,No,10,Yes,No,73.55,No
Male,No,72,Yes,No,84.3,No
Female,Yes,49,Yes,No,78,No
Female,No,54,Yes,No,72.1,No
Female,No,71,Yes,Yes,106.75,No
Female,No,22,Yes,Yes,19.25,No
Female,Yes,50,Yes,No,20.55,No
Female,Yes,43,Yes,No,20,No
Female,Yes,45,Yes,Yes,24.65,No
Male,No,64,Yes,Yes,103.5,No
Female,Yes,23,Yes,No,23.85,No
Female,Yes,68,Yes,No,25.8,No
Female,No,1,Yes,Yes,70.85,Yes
Male,No,2,Yes,Yes,69.8,Yes
Male,No,26,Yes,No,59.45,No
Male,Yes,55,No,Yes,54.55,Yes
Male,No,14,Yes,Yes,20.05,No
Male,Yes,71,Yes,Yes,82.55,No
Male,No,64,Yes,No,81.25,No
Female,No,7,Yes,Yes,70.75,Yes
Female,No,57,Yes,Yes,74.3,No
Female,Yes,13,Yes,No,94.1,Yes
Female,Yes,3,No,No,29.7,Yes
Male,Yes,72,Yes,No,109.7,No
Female,Yes,40,Yes,Yes,96.35,No
Male,Yes,14,Yes,Yes,66.6,No
Male,Yes,2,Yes,Yes,44.5,No
Male,No,66,Yes,No,110.9,Yes
Female,Yes,38,Yes,Yes,105,Yes
Male,No,1,No,Yes,25.3,Yes
Male,No,22,Yes,Yes,55.15,Yes
Male,No,1,Yes,Yes,20.1,Yes
Male,No,5,Yes,Yes,80.1,No
Male,Yes,29,Yes,No,69.05,No
Male,Yes,1,Yes,Yes,69.9,Yes
Female,No,3,Yes,No,20.4,No
Male,Yes,71,Yes,No,19.7,No
Male,No,9,Yes,Yes,50.1,No
Male,No,43,Yes,Yes,101.4,Yes
Female,No,48,Yes,Yes,83.45,No
Male,No,26,Yes,Yes,86.65,No
Female,No,9,Yes,No,20.15,No
Male,No,1,Yes,Yes,80.8,Yes
Female,Yes,46,Yes,No,19.4,No
Male,No,2,Yes,No,62.05,Yes
Male,No,1,Yes,Yes,76.45,Yes
Male,Yes,64,No,Yes,60.05,No
Female,No,12,Yes,Yes,91.3,Yes
Male,Yes,6,Yes,Yes,95.75,Yes
Female,Yes,59,Yes,No,20.35,No
Female,No,7,Yes,Yes,94.05,No
Female,Yes,72,Yes,Yes,84.1,No
Male,No,16,Yes,Yes,78.75,No
Male,Yes,25,Yes,No,55.55,No
Female,Yes,34,Yes,No,62.65,Yes
Female,No,1,Yes,Yes,74.5,Yes
Female,Yes,10,Yes,Yes,102.1,Yes
Male,Yes,24,Yes,No,20.1,No
Female,Yes,10,Yes,No,70.3,No
Male,Yes,69,Yes,Yes,53.65,No
Male,No,57,Yes,No,20.75,No
Male,Yes,50,Yes,Yes,103.4,No
Male,Yes,28,No,No,50.8,No
Female,No,16,Yes,Yes,50.15,Yes
Male,No,25,Yes,Yes,79,No
Female,Yes,3,Yes,Yes,74.6,No
Male,Yes,61,Yes,Yes,96.5,No
Female,No,2,Yes,No,20.1,No
Male,Yes,51,Yes,No,19.4,No
Female,Yes,71,Yes,No,77.55,No
Female,Yes,20,Yes,No,20.05,No
Male,Yes,6,Yes,No,19.85,No
Female,No,6,Yes,No,20.2,No
Female,No,29,Yes,No,67.45,No
Male,No,36,Yes,Yes,18.55,No
Female,No,28,No,Yes,29.75,No
Female,Yes,7,Yes,Yes,86.5,Yes
Female,No,63,Yes,No,24.2,No
Male,Yes,48,Yes,No,23.55,No
Female,Yes,49,Yes,No,20.45,No
Male,No,27,Yes,Yes,81.45,Yes
Male,Yes,72,Yes,No,92.3,No
Male,Yes,1,Yes,Yes,69.15,Yes
